"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Norway","Ethiopia","2012","1530","0","1530","0"
"Norway","Fiji","2012","1","0","1","0"
"Norway","Gambia","2012","7","0","7","0"
"Norway","Georgia","2012","10","0","10","0"
"Norway","Germany","2012","1","0","1","0"
"Norway","Ghana","2012","5","0","5","0"
"Norway","Guatemala","2012","7","0","7","0"
"Norway","Guinea","2012","42","0","42","0"
"Norway","Haiti","2012","2","0","2","0"
"Norway","Hungary","2012","4","0","4","0"
"Norway","India","2012","12","0","12","0"
"Norway","Indonesia","2012","2","0","2","0"
"Norway","Iraq","2012","5727","0","5727","0"
"Norway","Islamic Rep. of Iran","2012","1334","0","1334","0"
"Norway","Israel","2012","8","0","8","0"
"Norway","Jordan","2012","16","0","16","0"
"Norway","Kazakhstan","2012","27","0","27","0"
"Norway","Kenya","2012","16","0","16","0"
"Norway","Kuwait","2012","8","0","8","0"
"Norway","Kyrgyzstan","2012","25","0","25","0"
"Norway","Lao People's Dem. Rep.","2012","0","0","0","0"
"Norway","Lebanon","2012","37","0","37","0"
"Norway","Liberia","2012","67","0","67","0"
"Norway","Libya","2012","50","0","50","0"
"Norway","Lithuania","2012","1","0","1","0"
"Norway","Macao SAR, China","2012","0","0","0","0"
"Norway","Malawi","2012","8","0","8","0"
"Norway","Malaysia","2012","1","0","1","0"
"Norway","Mali","2012","0","0","0","0"
"Norway","Mauritania","2012","2","0","2","0"
"Norway","Mongolia","2012","9","0","9","0"
"Norway","Montenegro","2012","4","0","4","0"
"Norway","Morocco","2012","26","0","26","0"
"Norway","Mozambique","2012","1","0","1","0"
"Norway","Myanmar","2012","160","0","160","0"
"Norway","Namibia","2012","0","0","0","0"
"Norway","Nepal","2012","14","0","14","0"
"Norway","Netherlands","2012","2","0","2","0"
"Norway","Niger","2012","10","0","10","0"
"Norway","Nigeria","2012","109","0","109","0"
"Norway","Pakistan","2012","91","0","91","0"
"Norway","Peru","2012","1","0","1","0"
"Norway","Philippines","2012","8","0","8","0"
"Norway","Poland","2012","1","0","1","0"
"Norway","Rep. of Korea","2012","0","0","0","0"
"Norway","Rep. of Moldova","2012","2","0","2","0"
"Norway","Romania","2012","6","0","6","0"
"Norway","Russian Federation","2012","3875","0","3875","0"
"Norway","Rwanda","2012","170","0","170","0"
"Norway","Saudi Arabia","2012","0","0","0","0"
"Norway","Senegal","2012","2","0","2","0"
"Norway","Serbia (and Kosovo: S/RES/1244 (1999))","2012","946","0","946","0"
"Norway","Sierra Leone","2012","15","0","15","0"
"Norway","Slovakia","2012","1","0","1","0"
"Norway","Somalia","2012","8870","0","8870","0"
"Norway","South Sudan","2012","2","0","2","0"
"Norway","Sri Lanka","2012","336","0","336","0"
"Norway","State of Palestine","2012","0","0","0","0"
"Norway","Stateless","2012","2116","0","2116","0"
"Norway","Sudan","2012","800","0","800","0"
"Norway","Syrian Arab Rep.","2012","565","0","565","0"
"Norway","Tajikistan","2012","15","0","15","0"
"Norway","Thailand","2012","31","0","31","0"
"Norway","The former Yugoslav Rep. of Macedonia","2012","0","0","0","0"
"Norway","Togo","2012","14","0","14","0"
"Norway","Tunisia","2012","3","0","3","0"
"Norway","Turkey","2012","138","0","138","0"
"Norway","Turkmenistan","2012","7","0","7","0"
"Norway","Uganda","2012","52","0","52","0"
"Norway","Ukraine","2012","5","0","5","0"
"Norway","United Rep. of Tanzania","2012","3","0","3","0"
"Norway","United States","2012","3","0","3","0"
"Norway","Uzbekistan","2012","145","0","145","0"
"Norway","Various","2012","59","0","59","0"
"Norway","Viet Nam","2012","14","0","14","0"
"Norway","Western Sahara","2012","1","0","1","0"
"Norway","Yemen","2012","130","0","130","0"
"Norway","Zambia","2012","1","0","1","0"
"Norway","Zimbabwe","2012","21","0","21","0"
"Oman","Iraq","2012","131","131","131","131"
"Oman","Syrian Arab Rep.","2012","7","7","7","7"
"Pakistan","Afghanistan","2012","1637740","1637740","1637740","1637740"
"Pakistan","Algeria","2012","17","17","17","17"
"Pakistan","Ethiopia","2012","4","4","4","4"
"Pakistan","Ghana","2012","1","1","1","1"
"Pakistan","Iraq","2012","72","72","72","72"
"Pakistan","Islamic Rep. of Iran","2012","48","48","48","48"
"Pakistan","Myanmar","2012","23","23","23","23"
"Pakistan","Russian Federation","2012","7","7","7","7"
"Pakistan","Rwanda","2012","1","1","1","1"
"Pakistan","Somalia","2012","517","517","517","517"
"Pakistan","State of Palestine","2012","1","1","1","1"
"Pakistan","Sudan","2012","1","1","1","1"
"Pakistan","Syrian Arab Rep.","2012","11","11","11","11"
"Pakistan","Turkey","2012","6","6","6","6"
"Pakistan","Uganda","2012","1","1","1","1"
"Pakistan","Uzbekistan","2012","6","6","6","6"
"Palau","Ethiopia","2012","1","1","1","1"
"Panama","Afghanistan","2012","1","1","1","1"
"Panama","Argentina","2012","1","1","1","1"
"Panama","Belarus","2012","7","7","7","7"
"Panama","Bosnia and Herzegovina","2012","3","3","3","3"
"Panama","Burkina Faso","2012","1","1","1","1"
"Panama","Cameroon","2012","8","8","8","8"
"Panama","Chad","2012","2","2","2","2"
"Panama","Colombia","2012","1723","1723","15723","3623"
"Panama","Congo","2012","2","2","2","2"
"Panama","Croatia","2012","3","3","3","3"
"Panama","Cuba","2012","114","116","1114","216"
"Panama","Dem. Rep. of the Congo","2012","5","5","5","5"
"Panama","Dominican Rep.","2012","4","4","4","4"
"Panama","El Salvador","2012","269","269","269","269"
"Panama","Ethiopia","2012","2","2","2","2"
"Panama","Ghana","2012","2","2","2","2"
"Panama","Guatemala","2012","12","12","12","12"
"Panama","Haiti","2012","17","20","17","20"
"Panama","Honduras","2012","1","1","1","1"
"Panama","Islamic Rep. of Iran","2012","3","3","3","3"
"Panama","Liberia","2012","3","3","3","3"
"Panama","Lithuania","2012","1","1","1","1"
"Panama","Mexico","2012","4","4","4","4"
"Panama","Nicaragua","2012","173","173","173","173"
"Panama","Nigeria","2012","10","10","10","10"
"Panama","Peru","2012","23","23","23","23"
"Panama","Romania","2012","2","2","2","2"
"Panama","Russian Federation","2012","2","2","2","2"
"Panama","Rwanda","2012","1","1","1","1"
"Panama","Sierra Leone","2012","1","1","1","1"
"Panama","Somalia","2012","1","1","1","1"
"Panama","Sudan","2012","4","4","4","4"
"Panama","The former Yugoslav Rep. of Macedonia","2012","1","1","1","1"
"Panama","Ukraine","2012","2","2","2","2"
"Panama","United States","2012","1","1","1","1"
"Panama","Venezuela (Bolivarian Republic of)","2012","18","18","18","18"
"Panama","Zimbabwe","2012","2","2","2","2"
"Papua New Guinea","Afghanistan","2012","1","1","1","1"
"Papua New Guinea","Ecuador","2012","1","1","1","1"
"Papua New Guinea","Ethiopia","2012","1","1","1","1"
"Papua New Guinea","Indonesia","2012","4787","2550","9368","2550"
"Papua New Guinea","Morocco","2012","1","1","1","1"
"Papua New Guinea","Somalia","2012","5","5","5","5"
"Papua New Guinea","Sri Lanka","2012","5","5","5","5"
"Papua New Guinea","Uganda","2012","1","1","1","1"
"Papua New Guinea","Viet Nam","2012","0","0","0","0"
"Paraguay","Bolivia (Plurinational State of)","2012","13","5","13","5"
"Paraguay","Colombia","2012","40","11","40","11"
"Paraguay","Congo","2012","1","0","1","0"
"Paraguay","Cuba","2012","56","6","56","6"
"Paraguay","Germany","2012","1","0","1","0"
"Paraguay","Iraq","2012","6","1","6","1"
"Paraguay","Islamic Rep. of Iran","2012","1","0","1","0"
"Paraguay","Russian Federation","2012","8","0","8","0"
"Paraguay","Sierra Leone","2012","1","0","1","0"
"Paraguay","Viet Nam","2012","6","0","6","0"
"Peru","Armenia","2012","1","0","1","0"
"Peru","Bangladesh","2012","6","0","6","0"
"Peru","Belarus","2012","1","0","1","0"
"Peru","Bolivia (Plurinational State of)","2012","7","0","7","0"
"Peru","Bosnia and Herzegovina","2012","6","0","6","0"
"Peru","Bulgaria","2012","4","0","4","0"
"Peru","Cameroon","2012","1","0","1","0"
"Peru","China","2012","2","0","2","0"
"Peru","Colombia","2012","413","96","413","96"
"Peru","Cuba","2012","469","8","469","8"
"Peru","Czech Rep.","2012","3","1","3","1"
"Peru","Dominican Rep.","2012","2","2","2","2"
"Peru","Ecuador","2012","3","0","3","0"
"Peru","El Salvador","2012","2","1","2","1"
"Peru","Gambia","2012","4","0","4","0"
"Peru","Georgia","2012","2","0","2","0"
"Peru","Ghana","2012","1","0","1","0"
"Peru","Guatemala","2012","1","0","1","0"
"Peru","Haiti","2012","16","5","16","5"
"Peru","Hungary","2012","6","0","6","0"
"Peru","India","2012","2","0","2","0"
"Peru","Iraq","2012","9","0","9","0"
"Peru","Islamic Rep. of Iran","2012","9","0","9","0"
"Peru","Jordan","2012","2","0","2","0"
"Peru","Lebanon","2012","1","0","1","0"
"Peru","Lithuania","2012","0","0","0","0"
"Peru","Namibia","2012","1","0","1","0"
"Peru","Niger","2012","1","0","1","0"
"Peru","Nigeria","2012","5","1","5","1"
"Peru","Pakistan","2012","1","0","1","0"
"Peru","Poland","2012","4","0","4","0"
"Peru","Romania","2012","1","0","1","0"
"Peru","Russian Federation","2012","16","0","16","0"
"Peru","Serbia (and Kosovo: S/RES/1244 (1999))","2012","80","5","80","5"
"Peru","Sierra Leone","2012","1","0","1","0"
"Peru","Somalia","2012","2","0","2","0"
"Peru","South Africa","2012","1","0","1","0"
"Peru","State of Palestine","2012","20","0","20","0"
"Peru","Stateless","2012","1","0","1","0"
"Peru","United Rep. of Tanzania","2012","1","0","1","0"
"Peru","Venezuela (Bolivarian Republic of)","2012","13","4","13","4"
"Peru","Viet Nam","2012","1","0","1","0"
"Philippines","Afghanistan","2012","4","2","4","2"
"Philippines","Congo","2012","1","0","1","0"
"Philippines","Eritrea","2012","1","0","1","0"
"Philippines","Ethiopia","2012","1","0","1","0"
"Philippines","Iraq","2012","23","0","23","0"
"Philippines","Islamic Rep. of Iran","2012","45","5","45","5"
"Philippines","Lao People's Dem. Rep.","2012","0","0","0","0"
"Philippines","Lebanon","2012","2","1","2","1"
"Philippines","Liberia","2012","1","1","1","1"
"Philippines","Myanmar","2012","4","0","4","0"
"Philippines","Pakistan","2012","7","6","7","6"
"Philippines","Rwanda","2012","8","0","8","0"
"Philippines","Somalia","2012","5","1","5","1"
"Philippines","Sri Lanka","2012","8","0","8","0"
"Philippines","State of Palestine","2012","20","0","20","0"
"Philippines","Stateless","2012","3","0","3","0"
"Philippines","Sudan","2012","3","2","3","2"
"Philippines","Thailand","2012","1","0","1","0"
"Philippines","Viet Nam","2012","4","0","4","0"
"Poland","Afghanistan","2012","72","0","72","0"
"Poland","Algeria","2012","2","0","2","0"
"Poland","Angola","2012","0","0","0","0"
"Poland","Armenia","2012","62","0","62","0"
"Poland","Azerbaijan","2012","11","0","11","0"
"Poland","Bangladesh","2012","3","0","3","0"
"Poland","Belarus","2012","198","0","198","0"
"Poland","Bhutan","2012","1","0","1","0"
"Poland","Bosnia and Herzegovina","2012","1","0","1","0"
"Poland","Bulgaria","2012","2","0","2","0"
"Poland","Cameroon","2012","8","0","8","0"
"Poland","China","2012","13","0","13","0"
"Poland","Congo","2012","10","0","10","0"
"Poland","Côte d'Ivoire","2012","1","0","1","0"
"Poland","Cuba","2012","10","0","10","0"
"Poland","Dem. People's Rep. of Korea","2012","1","0","1","0"
"Poland","Dem. Rep. of the Congo","2012","2","0","2","0"
"Poland","Djibouti","2012","1","0","1","0"
"Poland","Egypt","2012","3","0","3","0"
"Poland","Eritrea","2012","14","0","14","0"
"Poland","Ethiopia","2012","4","0","4","0"
"Poland","Georgia","2012","14","0","14","0"
"Poland","Guinea-Bissau","2012","1","0","1","0"
"Poland","India","2012","6","0","6","0"
"Poland","Iraq","2012","137","0","137","0"
"Poland","Islamic Rep. of Iran","2012","15","0","15","0"
"Poland","Jordan","2012","2","0","2","0"
"Poland","Kazakhstan","2012","7","0","7","0"
"Poland","Kenya","2012","5","0","5","0"
"Poland","Kyrgyzstan","2012","9","0","9","0"
"Poland","Lao People's Dem. Rep.","2012","1","0","1","0"
"Poland","Lebanon","2012","4","0","4","0"
"Poland","Liberia","2012","1","0","1","0"
"Poland","Libya","2012","6","0","6","0"
"Poland","Mongolia","2012","18","0","18","0"
"Poland","Morocco","2012","3","0","3","0"
"Poland","Myanmar","2012","1","0","1","0"
"Poland","Nepal","2012","9","0","9","0"
"Poland","Nigeria","2012","17","0","17","0"
"Poland","Pakistan","2012","19","0","19","0"
"Poland","Philippines","2012","1","0","1","0"
"Poland","Rep. of Moldova","2012","2","0","2","0"
"Poland","Romania","2012","1","0","1","0"
"Poland","Russian Federation","2012","14938","0","14938","0"
"Poland","Rwanda","2012","1","0","1","0"
"Poland","Senegal","2012","6","0","6","0"
"Poland","Serbia (and Kosovo: S/RES/1244 (1999))","2012","2","0","2","0"
"Poland","Sierra Leone","2012","0","0","0","0"
"Poland","Somalia","2012","48","0","48","0"
"Poland","Sri Lanka","2012","53","0","53","0"
"Poland","State of Palestine","2012","11","0","11","0"
"Poland","Stateless","2012","21","0","21","0"
"Poland","Sudan","2012","7","0","7","0"
"Poland","Syrian Arab Rep.","2012","17","0","17","0"
"Poland","The former Yugoslav Rep. of Macedonia","2012","1","0","1","0"
"Poland","Togo","2012","3","0","3","0"
"Poland","Tunisia","2012","1","0","1","0"
"Poland","Turkey","2012","39","0","39","0"
"Poland","Turkmenistan","2012","5","0","5","0"
"Poland","Uganda","2012","4","0","4","0"
"Poland","Ukraine","2012","25","0","25","0"
"Poland","Uzbekistan","2012","10","0","10","0"
"Poland","Various","2012","1","0","1","0"
"Poland","Viet Nam","2012","17","0","17","0"
"Poland","Zimbabwe","2012","3","0","3","0"
"Portugal","Afghanistan","2012","6","0","6","0"
"Portugal","Albania","2012","2","0","2","0"
"Portugal","Angola","2012","3","0","3","0"
"Portugal","Bangladesh","2012","1","0","1","0"
"Portugal","Belarus","2012","9","0","9","0"
"Portugal","Bosnia and Herzegovina","2012","11","0","11","0"
"Portugal","Cameroon","2012","7","0","7","0"
"Portugal","Colombia","2012","76","0","76","0"
"Portugal","Comoros","2012","18","0","18","0"
"Portugal","Côte d'Ivoire","2012","19","0","19","0"
"Portugal","Cuba","2012","8","0","8","0"
"Portugal","Dem. Rep. of the Congo","2012","43","0","43","0"
"Portugal","Eritrea","2012","22","0","22","0"
"Portugal","Ethiopia","2012","3","0","3","0"
"Portugal","Gambia","2012","2","0","2","0"
"Portugal","Georgia","2012","3","0","3","0"
"Portugal","Ghana","2012","2","0","2","0"
"Portugal","Guinea","2012","50","0","50","0"
"Portugal","Guinea-Bissau","2012","9","0","9","0"
"Portugal","India","2012","4","0","4","0"
"Portugal","Indonesia","2012","1","0","1","0"
"Portugal","Iraq","2012","6","0","6","0"
"Portugal","Islamic Rep. of Iran","2012","10","0","10","0"
"Portugal","Kazakhstan","2012","0","0","0","0"
"Portugal","Kenya","2012","5","0","5","0"
"Portugal","Liberia","2012","3","0","3","0"
"Portugal","Libya","2012","1","0","1","0"
"Portugal","Mauritania","2012","2","0","2","0"
"Portugal","Mongolia","2012","0","0","0","0"
"Portugal","Myanmar","2012","4","0","4","0"
"Portugal","Nepal","2012","1","0","1","0"
"Portugal","Nigeria","2012","11","0","11","0"
"Portugal","Pakistan","2012","7","0","7","0"
"Portugal","Peru","2012","2","0","2","0"
"Portugal","Romania","2012","0","0","0","0"
"Portugal","Russian Federation","2012","15","0","15","0"
"Portugal","Rwanda","2012","2","0","2","0"
"Portugal","Sao Tome and Principe","2012","1","0","1","0"
"Portugal","Saudi Arabia","2012","1","0","1","0"
"Portugal","Senegal","2012","4","0","4","0"
"Portugal","Serbia (and Kosovo: S/RES/1244 (1999))","2012","2","0","2","0"
"Portugal","Sierra Leone","2012","8","0","8","0"
"Portugal","Somalia","2012","40","0","40","0"
"Portugal","Sri Lanka","2012","19","0","19","0"
"Portugal","State of Palestine","2012","3","0","3","0"
"Portugal","Sudan","2012","1","0","1","0"
"Portugal","The former Yugoslav Rep. of Macedonia","2012","2","0","2","0"
"Portugal","Togo","2012","1","0","1","0"
"Portugal","Turkey","2012","3","0","3","0"
"Portugal","Uganda","2012","2","0","2","0"
"Portugal","Uzbekistan","2012","3","0","3","0"
"Portugal","Various","2012","24","0","24","0"
"Portugal","Zimbabwe","2012","1","0","1","0"
"Qatar","Iraq","2012","64","64","64","64"
"Qatar","Somalia","2012","8","8","8","8"
"Qatar","Syrian Arab Rep.","2012","8","8","8","8"
"Rep. of Korea","Afghanistan","2012","10","4","10","4"
"Rep. of Korea","Algeria","2012","4","0","4","0"
"Rep. of Korea","Angola","2012","3","1","3","1"
"Rep. of Korea","Bangladesh","2012","65","15","65","15"
"Rep. of Korea","Cameroon","2012","10","1","10","1"
"Rep. of Korea","China","2012","25","2","25","2"
"Rep. of Korea","Congo","2012","1","1","1","1"
"Rep. of Korea","Côte d'Ivoire","2012","25","9","25","9"
"Rep. of Korea","Dem. Rep. of the Congo","2012","43","11","43","11"
"Rep. of Korea","Egypt","2012","2","1","2","1"
"Rep. of Korea","Eritrea","2012","1","0","1","0"
"Rep. of Korea","Ethiopia","2012","32","6","32","6"
"Rep. of Korea","Ghana","2012","5","1","5","1"
"Rep. of Korea","Iraq","2012","6","0","6","0"
"Rep. of Korea","Islamic Rep. of Iran","2012","19","7","19","7"
"Rep. of Korea","Kenya","2012","3","1","3","1"
"Rep. of Korea","Kyrgyzstan","2012","2","2","2","2"
"Rep. of Korea","Liberia","2012","3","1","3","1"
"Rep. of Korea","Myanmar","2012","156","34","156","34"
"Rep. of Korea","Nepal","2012","4","1","4","1"
"Rep. of Korea","Niger","2012","1","1","1","1"
"Rep. of Korea","Nigeria","2012","6","2","6","2"
"Rep. of Korea","Pakistan","2012","15","4","15","4"
"Rep. of Korea","Russian Federation","2012","8","1","8","1"
"Rep. of Korea","Rwanda","2012","2","0","2","0"
"Rep. of Korea","Somalia","2012","3","1","3","1"
"Rep. of Korea","Sri Lanka","2012","3","1","3","1"
"Rep. of Korea","Sudan","2012","2","0","2","0"
"Rep. of Korea","Uganda","2012","20","6","20","6"
"Rep. of Korea","Uzbekistan","2012","8","1","8","1"
"Rep. of Moldova","Afghanistan","2012","14","14","14","14"
"Rep. of Moldova","Angola","2012","1","1","1","1"
"Rep. of Moldova","Armenia","2012","28","28","28","28"
"Rep. of Moldova","Azerbaijan","2012","10","10","10","10"
"Rep. of Moldova","Dem. Rep. of the Congo","2012","1","1","1","1"
"Rep. of Moldova","Egypt","2012","4","4","4","4"
"Rep. of Moldova","Georgia","2012","5","5","5","5"
"Rep. of Moldova","India","2012","1","1","1","1"
"Rep. of Moldova","Iraq","2012","3","3","3","3"
"Rep. of Moldova","Islamic Rep. of Iran","2012","4","4","4","4"
"Rep. of Moldova","Jordan","2012","0","0","0","0"
"Rep. of Moldova","Kazakhstan","2012","3","3","3","3"
"Rep. of Moldova","Kyrgyzstan","2012","14","14","14","14"
"Rep. of Moldova","Liberia","2012","1","1","1","1"
"Rep. of Moldova","Nepal","2012","1","1","1","1"
"Rep. of Moldova","Nigeria","2012","1","1","1","1"
"Rep. of Moldova","Pakistan","2012","2","2","2","2"
"Rep. of Moldova","Russian Federation","2012","11","11","11","11"
